,votes,user_id,review_id,text,business_id,stars,date,type
932,"{u'funny': 0, u'useful': 1, u'cool': 0}",4DrkZqFqLcyRcLWuQUXFeQ,zH2_L4sqlsSbcp7FtNNoKg,"dollar beers wednesday night loaded tater tots, pretty solid reasons visit   matter fact, sort special night week wether food drinks both!

located movie theater good place flick hot date   say skip priced burgatory come tuesday dollar burgers   just good half ",EoAY1JSVeJriBzId8lUQwQ,4,21-03-15,review
933,"{u'funny': 0, u'useful': 0, u'cool': 0}",zaF1gg4mD4Ws7ZsFGRNmlw,YuiJcp2Nnn-dhBDSXuR_-g,food 7 10 type bar / restaurant  service extremely poor bar service extremely poor  untrained understaffed bartenders coming  reason able drink sitting bar ,EoAY1JSVeJriBzId8lUQwQ,2,29-03-15,review
934,"{u'funny': 0, u'useful': 0, u'cool': 0}",H59Avwt1dpFRpUEA5buOBA,tg0fprks29Vz4NLYJ9xoXw,"good drink (new old fashioned)food (shrimp tempura app), service good think amateur night kitchen  food took long time arrive simple fried appetizer - approx  20 mins  zero acknowledgment bartender   shrimp cooked sauces extremely salty & sweet paired tempura batter   bar drafty customers complaining noticeable change  i'm staying main course",EoAY1JSVeJriBzId8lUQwQ,2,30-03-15,review
935,"{u'funny': 0, u'useful': 0, u'cool': 0}",RFBIkR3W31JgZVZPga4wSQ,zagzBlgd117BptA8vhn6lQ,"wanna love bar louie,  like deadest nights takes 20 minutes waitress table drink order  food good, past 3 4 times i've come they've tater tots 9 pm, i'm told order kitchen decides time tell wait staff they're  time start frequenting different location waterfront ",EoAY1JSVeJriBzId8lUQwQ,2,07-04-15,review
936,"{u'funny': 0, u'useful': 0, u'cool': 0}",hFjeZ8rTSRI5Ed1j_JvyWw,9nM5fdSOXRm3-tHgfiyuWA,9pm tuesday tater tots  dip chips cold beer room temperature  happy  try station square bar louie time ,EoAY1JSVeJriBzId8lUQwQ,1,07-04-15,review
937,"{u'funny': 0, u'useful': 0, u'cool': 0}",mQzza_VfJBR_XUudaM0z-w,kp7sy5CoDVRh3IqKeKlWbQ,"absolutely love ambiance place  bar area large, upstairs seating nice couches whatnot  solid beer selection reasonable prices makes want come doesn't generally crowded friday saturday nights), don't expect south type environment  said, reason two-star review  place doesn't crowded, takes long time served  waited 30 minutes rounds sitting relatively bar ",EoAY1JSVeJriBzId8lUQwQ,2,26-04-15,review
938,"{u'funny': 0, u'useful': 2, u'cool': 1}",GMtILOfAHXUMrfMgLPG0gg,h9TkH1_gZzAjRUjezQbyYg,"burgatory enjoy outdoor area firepit pretty cool atmosphere   really unhealthy food options like loaded fries loaded tots pretty good, healthier food options really lacking   tried blackened fish tacos fish really dry overcooked poor quality   tortillas completely stale hard large gashes middle   decent beer selection asked seasonal great lakes tap said christmas ale week april  knew ordered draft quite stale probably 6 months got southern tier instead good   service ok slow   overall i'm pretty underwhelmed place ",EoAY1JSVeJriBzId8lUQwQ,2,26-04-15,review
939,"{u'funny': 0, u'useful': 0, u'cool': 0}",kbEPuoJcz4kerURigtYldA,_ulse6oDaEE1d_ZxFbg_hg,friends went waterfront enjoy shopping dinner  pretty busy went bar louie upset took minutes server come table  immediately brought waters ordered drinks  30 minutes brought martini  ordered food talking management took 45 minutes order messed  tried understanding learned servers day think management try help poor guy didn't weeds 2 hours  disappointing embarrassing managements  weren't people having horrible service looked bar upset  hope let server experience feeding wolves second day ,EoAY1JSVeJriBzId8lUQwQ,1,08-05-15,review
940,"{u'funny': 0, u'useful': 0, u'cool': 0}",Qq99q_PUU96bml9KrHMIRw,1WN8zdDIqyipEy5C9eC26A,"sign stated ""seat know service horrible moment walked   originally sat upstairs, open sign   20 minutes got went outside  20 minutes outside waitress taking care making small talk table said screw walked   time service so-so     try track people pay meal?!?",EoAY1JSVeJriBzId8lUQwQ,1,14-06-15,review
941,"{u'funny': 0, u'useful': 0, u'cool': 0}",0QM-yrlOP-curnqylbvkPQ,3oo3mTrrDXcJkLroX0BNdQ,"checked reviews went  i've ""real"" bar louie's cities   seated 20 min wait staff came order  eye contact did feel need ask waited  awkward  came plates food trying serve  thought, big chance served, just walked away  left  restaurants burgers, just someplace ",EoAY1JSVeJriBzId8lUQwQ,1,14-06-15,review
942,"{u'funny': 0, u'useful': 0, u'cool': 0}",e_qZ1UWFHTzCmswlPsrxVA,AaBrYi8x4WfVGEPSsb89WQ,"saturday dinner 6pm seats opened   sat right away   sat menu table    casual place, family place    little noisy date nights   little bit sports bar like like champs   food great   boneless chicken nuggets (el fuego)   salad good   verde chicken pasta husband cod skewers shrimp fried rice - delicious   clean bathroom- important ",EoAY1JSVeJriBzId8lUQwQ,4,20-06-15,review
943,"{u'funny': 0, u'useful': 0, u'cool': 0}",w6CJxE4f52ZiUMDVxTAZJA,6OE3tcorhh3aQ4E71pChyA,"just walked bar louie wait table burgatory  sat bar bartender half acknowledged said minute""  continued sit wait  talked employees walked bar talk servers  bartender slowly walking end bar  finally did make way end greeted people just sat ignored sitting 7 minutes  busy time excuse having wait 2 minutes drink  got walked  good experience bar louie matter  customer service subpar  awful ",EoAY1JSVeJriBzId8lUQwQ,1,21-06-15,review
944,"{u'funny': 0, u'useful': 0, u'cool': 0}",nlxUSX8O5kfXDn5xGmRFMQ,fWrs4-JIg-8MvDDOEQbeag,great place late dinner work  kitchen stays open late  real good food  bar real good service  great location ,EoAY1JSVeJriBzId8lUQwQ,4,26-06-15,review
945,"{u'funny': 0, u'useful': 0, u'cool': 0}",lAqoz5QTFxp3GDfpq0McRQ,Y3BpyRI-qZ29bMnbAkbBVQ,"came happy hour bite eat friday evening   great happy hour deals - $3 drafts nice selection) half flat bread pizza  believe different types flat bread choose   friend sat bar say service just ok   weren't given plates silverware pizza, servers didn't know doing, bit haphazard   ordered burger medium rare came rare milked cow   tatertots served delicious located waterfront movie theater bar louie offers indoor outdoor seating decent option don't want wait restaurants (burgatory directly   destination decent happy hour choice ",EoAY1JSVeJriBzId8lUQwQ,3,28-06-15,review
946,"{u'funny': 0, u'useful': 0, u'cool': 1}",RxEegiMllenlyhYgJqsTSQ,RqlptFt0W5AeLKDEJYXvqg,"i've pretty wide variety experiences bar louie   service decent drinks good, service really slow drinks flat just plain bad   thing usually pretty consistent food   food ordered pretty good   i've amazing experience food drink specials location near movie theater ",EoAY1JSVeJriBzId8lUQwQ,3,30-06-15,review
947,"{u'funny': 0, u'useful': 0, u'cool': 0}",6xQnzz_TS0skNM1GIK8j8w,vUH0aku4SgPnADgdgv5j4w,"love bar louie's happy hour  $5 martini half priced delicious veggie flatbread? sign  apps  happy hour, flatbread usually  melon martini current favorite, i've tried good don't recommend shrimp appetizer  i'm sure food, happy hour 5/5 stars  rest time, bar louie probably 3 star place  you're waterfront thinking bar louie, happy hour!",EoAY1JSVeJriBzId8lUQwQ,4,25-08-15,review
948,"{u'funny': 0, u'useful': 1, u'cool': 0}",JXyPdO0yzBpYvY5N0M-Qkw,EQklN49M-HXJ5m_d0rl8PA,"worst bar  used maybe alchohol drinks consistency meaning  ordered berry mojitos different significantly  posted picture, judge ",EoAY1JSVeJriBzId8lUQwQ,1,30-08-15,review
949,"{u'funny': 0, u'useful': 0, u'cool': 0}",RjSqoohsdPuKqZQ9RnG2Fg,HvwgxsBNaqKjunfrThmDqw,"went work friends catching movie later night   got bar louie little 2 hours movie started, left hardly time spare time   table right away server took drink orders, took 15 minutes drinks   disappeared 30 minutes coming food order   food took hour, ordered couple appetizers   portions really small price, food came burnt   did risk mentioning thought waiting hour new food   waiting server bring checks meal ordeal took longer   place busy, overcrowded, expect typical weeknight   excuse poor service food   restrooms extremely filthy clearly stocked cleaned recently   maybe just night place, plan going taking chance ",EoAY1JSVeJriBzId8lUQwQ,1,16-10-15,review
950,"{u'funny': 0, u'useful': 1, u'cool': 0}",jLOSvOEy5o8Ig-Qz7n674A,XntR4TgIsiKyrSPmrYrIdg,worst bar worst service area  0 stars  positive thing say times ive  added short list places step foot     hard earned money ,EoAY1JSVeJriBzId8lUQwQ,1,20-10-15,review
951,"{u'funny': 0, u'useful': 0, u'cool': 0}",M8NTZswg0xPaPnnTuAWqvw,SL3N7UOMP0HlqNapuOUITQ,"boyfriend came $1 burger night food delicious! huge bread fan; usually eat sandwiches open faced loved buns  boyfriend ordered $1chicken $1burger  got chicken  wouldn't big deal service mistakes  love atmosphere taste food service horrible  review based night experience  different times experienced bad service- inattentive  managers need review importance service staff   likes attentive needs, likely complain! bit ignored make mistakes, make point bring managers attention!",EoAY1JSVeJriBzId8lUQwQ,3,20-10-15,review
952,"{u'funny': 0, u'useful': 0, u'cool': 0}",fKscTESN0hSYQTrc0uP08w,1_P1SzeQ0cW8s_ecVkXilA,"place fianc met  went anniversary, mentioned server, given free dessert help celebrate  cool bar louie! love ya jerk shrimp lettuce wraps spicy hot blew away - extremely spicy - good caused order plain old soft pretzel balance heat  buffalo chicken flat bread - great hot",EoAY1JSVeJriBzId8lUQwQ,5,05-11-15,review
953,"{u'funny': 0, u'useful': 0, u'cool': 0}",Lz43cIcUoEr1BvXx2gsNhA,MI0JomsMy5BWbdmV7Nx-Og,"sat bar 240 saturday appetizers drinks  super busy took minutes draft beer martini  took 20 appetizers  offer refill drinks water  bartender organizing glasses drying glasses   passed couple times eye contact despite glasses pushed forward  bar sitting drinks, order taken, stress bartender busy making drinks  second time happened location day busy  stick rock waterfront day ",EoAY1JSVeJriBzId8lUQwQ,1,27-12-15,review
954,"{u'funny': 0, u'useful': 0, u'cool': 0}",jNBYly4xdIP1gAsAZ9PGaw,S-n7WvJgcHZ39s5IcIktAA,"reservation 6 saturday night  arrived told waitresses didn't make reservations changed   asked speak manager told don't make reservations   record reservation   manager rude   asked called right location   confirmed apparent didn't believe   told reservation 10 days earlier weekday afternoon spoken gentleman, told male manager said did make reservation   told try way tell long saturday night   didn't stay experiencing brand customer service",EoAY1JSVeJriBzId8lUQwQ,1,24-01-16,review
955,"{u'funny': 2, u'useful': 5, u'cool': 9}",VRB9nzZnYWB6WETk_QfIEQ,PjAVtCVMr0_KMsNGMcbCAA,adventure water landed dinner rock just came post dinner beer! really comment quick bar service! went bar ordered beers! complicated! nice night sat outside going! pits located bar tables! thought pretty cool set weren't long! visit place knows helped kill sing sing,EoAY1JSVeJriBzId8lUQwQ,3,01-02-16,review
956,"{u'funny': 0, u'useful': 0, u'cool': 0}",jW38xpayJghah5L8i9FOww,y437mYR1cktXTJJlVe2F6A,"food ok  ordered pot pie soup instead given tortilla  didn't mind soup way spicy usually like spicy food  ordered chicken sandwich decent  rave  just ordinary  boyfriend ordered chicken bleu cheese flatbread, really liked  i'd suggest ordering come bite eat  tried pinot grigio, dirty glass service ok  wasn't really busy, steady  walked door dirty tables  way sat clean table  like waitresses won't clean tables new customers sit  minutes, noticed table  taken care got drinks ordered  place just needs bit organization ",EoAY1JSVeJriBzId8lUQwQ,2,14-02-16,review
957,"{u'funny': 0, u'useful': 0, u'cool': 0}",5zDw3AUS9U6UQXrUo0TpxA,YK1DTuaCg2icopT787egbg,valentine's day! terrible service  waitress wasn't attentive understandable extremely busy just steady  food overpriced portions   small flies flying restaurant  investigated fly eggs hatching dirty toilet paper floor men's room near corner plunger  mortified wife quickly finished left  i'll visit ,EoAY1JSVeJriBzId8lUQwQ,1,15-02-16,review
958,"{u'funny': 0, u'useful': 0, u'cool': 0}",ybDa_s-9QI_lXCYjRdVYfA,8GKWoJm7vfI2YBIminopgA,"work waterfront, staff friendly nice  drinks expensive that's bar louie  homestead takes forever food, wait ridiculous  spent 45 minutes nachos  cool pre game dollar burgers tuesday, dollar brews wednesdays  close movie theater good date night! just make sure little time service bit bad ",EoAY1JSVeJriBzId8lUQwQ,2,02-03-16,review
959,"{u'funny': 0, u'useful': 0, u'cool': 0}",G1OpOeHgc4g5LVBUOZjPHg,xWRrsbuoXufAU77LPgkdZA,"surprisingly good fried chicken sandwich decent tater tots) great happy hour beverage prices wednesday night including $3 25 drafts, domestics $1  considering 70+ degree day march, slammed severely understaffed  bussing tables waitresses, weren't attentive tables, led angry customers worthwhile happy hour check",EoAY1JSVeJriBzId8lUQwQ,3,09-03-16,review
960,"{u'funny': 0, u'useful': 0, u'cool': 0}",dLI4KKtCrjuOM5sB-ByVBg,o5FuWp6oe2P9PshU742iyw,"nice little quiet restaurant come lunch  i'm little biased college friends come dollar burger night tuesday highlight shitty week  recommend place, fun time ",EoAY1JSVeJriBzId8lUQwQ,4,02-04-16,review
961,"{u'funny': 0, u'useful': 2, u'cool': 1}",y9Q2mHM8av_2fiqvvers-Q,PrM5MLKa4D-PTBvRGxEe9g,"bar louie touristy/family-friendly parts town, going extremely highly rated experience personally  went boyfriend friend's birthday weeks say location opposed nasty station square) pretty okay  restaurant spacious inside plenty potential expand outdoors warmer months  excellent table service nice server did good job keeping everyone's drinks  dollar beer night, options special unfortunately palatable like good beer  inclined come beer night bl rotated (just nice craft option  plenty people choose piss course, ones like happy  free chips dip appetizer ordered great particularly guacamole  area come possibly drinkable beer happy hour, prices looked good ",EoAY1JSVeJriBzId8lUQwQ,3,28-04-16,review
962,"{u'funny': 0, u'useful': 0, u'cool': 0}",SKtk7khA3mYm7kuRf7yCLQ,MRnHZ5BxPRAdsGeKyRkoCA,"dolla holla! excitement epic failure tuesday $1 custom burgers showed naked get-out  really complain $1  betty barkeep remediated situ fetched toppings initially ordered, burger portabella worth wait  gimme o' dem tots yo! straight addictive salt + pepper hint o' lime  bar louis showing age, anchor ever-changing waterfront ",EoAY1JSVeJriBzId8lUQwQ,3,20-05-16,review
963,"{u'funny': 0, u'useful': 1, u'cool': 3}",tOm1mQutc-UW9H4ME1HToQ,KD83789eeTqIGnXUQ_KO8g,"i've bar louie times don't say food average pretty boring bar food  thing different option tater tots people enjoy  service fine prices average  favorite thing bar louie doubt, berry mojito! want good! fresh berries mint! time! disappointed like mojitos! think $10 think expensive just good! good wise, haven't really like i'd just come drinks ",EoAY1JSVeJriBzId8lUQwQ,3,26-05-16,review
964,"{u'funny': 5, u'useful': 17, u'cool': 18}",rONxiM8Hafy5kba3ZLoCbA,BEJOrd8KzVORobXCeBmLkQ,"bar louie place waterfront   consistently good food friendly talkative wait bar staff  lots wonderful specials tops tuesday, dollar burger night, bar louie tradition   especially nice summertime garage doors come windows open upper loft patio   flame pits patio provide warmth cool night food eclectic mix   burgers great tots, loaded better speed :)  mussels good, salads great!  appetizers excellent   try bavarian pretzels quest calamari!  favorite, especially cold rainy day chicken tortilla soup   green light cook, he'll spice en fuego,  way meant eaten  endless refills soft drinks allow sit chat long like   wonderful spot people watch movie night catch steelers like stop love places eating fun   place remember  recommend strongly!!",EoAY1JSVeJriBzId8lUQwQ,5,05-06-16,review
